Date,asi,his,nky,sti,sensex
17-03-2011,4963.26,3748.57,138.26,2186.06,487.07
18-03-2011,4725.72,3656.87,136.58,2184.44,482.24
19-03-2011,4797.17,3558.58,137.3,2193.01,482.53
20-03-2011,4903.08,3534.39,139.77,2145.62,484.58
25-03-2011,4665.71,3410.95,140.15,2166.39,503.27
26-03-2011,4911.18,3426.9,137.49,2167.84,512.24
27-03-2011,4969.16,3465.02,141.46,2180.53,512.87
28-03-2011,4987.73,3463.02,141.43,2191.09,512.41
31-03-2011,4948.58,3541.55,141.41,2216.65,514.7
01-04-2011,4942.3,3603.67,140.9,2206.86,515.02
02-04-2011,4898.5,3568.46,141.04,2171.52,519.04
03-04-2011,5063.6,3507.48,142.84,2103.31,516.31
04-04-2011,5168.73,3565.95,142.86,2101.55,526.12
07-04-2011,5226.46,3528.24,142.58,2094.83,529.65
08-04-2011,5269.73,3444.57,143.56,2105.28,531.47
09-04-2011,5232.1,3527.58,142.25,2070.56,531.26
10-04-2011,5193.77,3484.1,138.57,2044.24,523.92
11-04-2011,5138.24,3475.3,136.8,2060.69,530.03
14-04-2011,5115.43,3537.36,134.67,2107.58,527.57
15-04-2011,5002.38,3489.7,134.33,2033.45,515.75
16-04-2011,5053.22,3441.09,132.57,2055.18,505.63
17-04-2011,5201.42,3391.7,133.09,2019.78,501.17
18-04-2011,5233.62,3314.07,133.8,2061.99,483.81
21-04-2011,5114.96,3135.13,136.28,2040.63,445.09
22-04-2011,5331.71,3218.18,137.08,2032.6,423.7
23-04-2011,5319.4,3227.78,137.01,2107.23,444.46
24-04-2011,5420.69,3048.31,135.71,2173.42,436.32
28-04-2011,5311.26,2786.9,135.33,2174.07,466.45
29-04-2011,5325.55,3084.96,132.87,2194.88,460.91
30-04-2011,5291.4,3014.22,132.83,2195.28,459.42
01-05-2011,5335.68,3217.6,133.36,2179.1,450.83
02-05-2011,5276.8,3080.75,131.69,2209.56,448.18
05-05-2011,5386.55,3112.3,129.61,2265.53,463.48
06-05-2011,5481.73,3031.4,130.48,2290.92,473.07
07-05-2011,5484.38,3008.23,125.88,2284.82,471.83
08-05-2011,5437.09,3093.84,128.73,2304.4,459.14
09-05-2011,5485.33,3209.32,129.54,2267.61,443.33
12-05-2011,5505.42,3181.17,125.53,2244.62,440.64
13-05-2011,5584.66,3008.44,117.65,2256.54,418.97
14-05-2011,5543.15,2900.62,121.82,2303.06,418.44
15-05-2011,5552.4,2939.01,122.71,2241.6,426.42
16-05-2011,5593.88,2970.23,127.55,2249.9,448.6
19-05-2011,5730.42,3079.98,122.6,2285.51,456.65
20-05-2011,5751.96,3096.07,126.03,2312.18,453.64
21-05-2011,5752.11,3045.9,124.44,2298.71,452.68
22-05-2011,5707.55,3092,127.7,2341.5,438.25
23-05-2011,5659.52,3024.12,127.16,2360.56,444.17
26-05-2011,5640.94,3028.98,129.87,2362.48,433.19
27-05-2011,5572.88,2989.21,128.61,2335.75,441.65
28-05-2011,5582.75,2984.37,122.81,2337.78,446.21
29-05-2011,5536.98,3042.73,123.01,2350.68,448.17
30-05-2011,5552.52,3145.28,121.11,2330.22,446.95
02-06-2011,5517.54,3159.91,121.3,2318.81,439.22
03-06-2011,5521.62,3127.62,120.88,2373.55,412.92
04-06-2011,5436.67,3030.32,126.25,2389.67,405.31
05-06-2011,5471.98,2970.33,126.54,2390.38,410.42
06-06-2011,5400.56,2967.37,126.04,2362.76,394.31
10-06-2011,5469.24,2997.27,127.92,2307.83,393.11
11-06-2011,5241.58,2890.27,123.05,2310.76,398.5
12-06-2011,5270.46,2914.87,127.55,2328.26,399.9
13-06-2011,5070.81,2952.29,126.31,2337.59,379.52
16-06-2011,5140.96,3008.36,128.92,2320.62,389.39
17-06-2011,5152.1,2865.1,128.59,2327.6,363.56
18-06-2011,5213.69,2858.46,131.75,2368.99,366.17
19-06-2011,5242.81,2715.37,132.18,2343.89,370.88
20-06-2011,5206.79,2751.92,130.53,2354.82,379.81
23-06-2011,5165.56,2812.4,125.48,2323.99,404.68
24-06-2011,5149.81,2713.63,126.37,2297.73,400.74
25-06-2011,5184.17,2888.14,124.88,2278.15,399.44
26-06-2011,5119.08,2905.99,128.38,2284.49,410.21
27-06-2011,5184.04,2912.58,124.44,2294.74,390.04
30-06-2011,5146.66,2992.82,123.11,2311.02,389.59
01-07-2011,5103.05,2935.93,122.73,2341.66,394.35
02-07-2011,5020.67,2971.1,126.02,2340.02,395.52
03-07-2011,5017.73,3064.85,122.98,2311.93,383.87
04-07-2011,4887.18,3114.64,122.8,2297.74,394.52
07-07-2011,4980.78,3155.09,121.36,2301.02,389.5
08-07-2011,4864.1,3121.37,121.3,2308.68,394.61
09-07-2011,4785.84,3078.81,123.96,2259.69,393.26
10-07-2011,4875.14,3106.81,125.48,2210.36,395.49
11-07-2011,4828.21,3166.96,123.79,2220.84,403.79
14-07-2011,4898.03,3056.13,127.06,2189.78,406.56
15-07-2011,4867.68,3067.14,127.94,2159.26,414.26
16-07-2011,4810.92,3063.96,126.41,2212.85,419.8
17-07-2011,4820.35,3113.6,128.84,2213.95,420.17
18-07-2011,4846.99,3104.43,125.43,2219.37,416.67
21-07-2011,4778.65,3171.84,124.41,2184.26,416.21
22-07-2011,4946.99,3200.03,128.61,2199.45,426.82
23-07-2011,4922.1,3243.87,130.75,2176.79,423.12
24-07-2011,4967.52,3296.25,130.22,2167.38,429.68
25-07-2011,4950.25,3275.5,130.94,2179.86,425.9
28-07-2011,4815.67,3294.65,129.22,2182.89,432.81
29-07-2011,4777.83,3325.4,129.12,2169.32,429.96
30-07-2011,4682.55,3304.34,127.19,2165.72,424.4
31-07-2011,4722.2,3366.3,131.87,2133.58,417.81
01-08-2011,4757.02,3359.67,127.76,2140.71,409.17
04-08-2011,4633.02,3369.83,127.99,2113.47,402.43
05-08-2011,4617.01,3285.85,129.44,2122.34,401.64
06-08-2011,4466.54,3264.89,130.88,2153.32,396.33
07-08-2011,4566.97,3214.75,129.2,2114.43,400.24
08-08-2011,4561.71,3277.55,132.56,2147.36,407.46
11-08-2011,4481.45,3273.98,131.84,2133.2,409.85
12-08-2011,4488.86,3270.99,131.36,2157.01,403.75
13-08-2011,4454.52,3284.47,129.69,2146.91,401.99
14-08-2011,4355.93,3300.24,132.87,2101.21,394.29
15-08-2011,4383.43,3226.98,133.09,2103.67,389.47
18-08-2011,4371.25,3263.89,132.7,2119.99,382.64
19-08-2011,4397.93,3210.66,131.88,2105.37,379.08
20-08-2011,4301.77,3167.86,133.52,2158.54,386.29
21-08-2011,4346.83,3091.7,133.99,2128.15,384.27
22-08-2011,4348.22,3110.53,134.26,2183.36,388.9
25-08-2011,4351.86,3106.76,132.52,2185.78,378.14
26-08-2011,4404.97,3124.55,132.56,2148.09,374.88
27-08-2011,4337.23,3143.62,133.46,2135.73,361.65
28-08-2011,4351.09,3181.84,134.14,2109.29,366.82
29-08-2011,4431.98,3123.1,135.81,2138.68,362.35
01-09-2011,4469.16,3089.79,136.84,2142.18,350.62
02-09-2011,4411.16,3106.59,136.54,2118.28,345.7
03-09-2011,4353.41,3124.92,136.54,2095.2,354.88
04-09-2011,4282.94,2993.06,134.68,2073.58,357.31
05-09-2011,4190.73,2987.23,134.36,2088.09,354.24
08-09-2011,4016.52,2946.53,135.95,2035.99,357.83
09-09-2011,4173.83,2890.85,132.3,1999.67,366.24
10-09-2011,4091,2948.97,133.49,2000.56,358.83
11-09-2011,4002.36,2952.41,131.1,1998.74,350.88
12-09-2011,3878.2,2988.04,133.7,2000.28,338.08
15-09-2011,4052.93,2919.81,135.88,1996.22,332.09
16-09-2011,3933.64,2914.42,138.55,1972.99,329.29
17-09-2011,3813.44,2909.75,135.03,1965.59,332.75
18-09-2011,3739.92,2876.21,137.64,1930.37,336.17
19-09-2011,3715.94,2899.12,135.45,1944.97,321.87
22-09-2011,4012.46,2877.12,137.47,1927.32,312.66
23-09-2011,4259.76,2825.07,133.57,1931.14,301.05
24-09-2011,4129.27,2834.32,130.76,1929.86,316.38
25-09-2011,4177.84,2782.98,132.63,1897.92,303.1
26-09-2011,4131.35,2723.85,128.63,1904.86,311.8
29-09-2011,4105.59,2747.21,129.41,1898.14,312.74
30-09-2011,3932.82,2808.57,132.74,1931.99,308.7
01-10-2011,3659.65,2719.81,132.9,1906.02,323.92
02-10-2011,3821.27,2794.61,133.96,1927.85,324.13
03-10-2011,3710.91,2796.55,130.87,1885.43,314.09
06-10-2011,3653.13,2842.46,129.85,1827.45,311.1
07-10-2011,3223.56,2821.03,128.46,1791.25,294.11
08-10-2011,3293.94,2715.86,128.38,1883.66,291.88
09-10-2011,2913.35,2721.07,127.71,1868.6,305.25
10-10-2011,3006.91,2787.11,129.27,1827.08,320.68
13-10-2011,2573.68,2805.07,127.44,1759.07,324.13
14-10-2011,2818.98,2889.91,126.96,1798.3,330.74
15-10-2011,3028.83,2889.51,127.38,1741.53,354.63
16-10-2011,2919.83,2966.23,125.34,1715.4,351.75
17-10-2011,2667.64,2960.38,124.32,1687.21,337.43
20-10-2011,2742.03,2915.48,123.96,1688.1,337.63
21-10-2011,2855.15,2908.54,124.92,1794.2,324.58
22-10-2011,2897.33,2852.57,121.32,1802.3,337.04
23-10-2011,2786.01,2907.71,121.85,1748.7,337.86
24-10-2011,2594.42,2913.46,122.07,1740.5,345.76
27-10-2011,2399.35,2929.49,122.85,1717.18,344.06
28-10-2011,2305.07,2885.05,122.54,1690.35,354.53
29-10-2011,2349,2812.38,121.59,1653.95,358.85
30-10-2011,2551.41,2832.35,121.77,1644.3,358.4
31-10-2011,2660.89,2801.38,121.76,1631.19,359.17
03-11-2011,2646.5,2799.39,119.99,1586.52,367.7
04-11-2011,2833.88,2771.45,122.9,1476.76,358.99
05-11-2011,2910.52,2726.87,123.57,1484.66,353.3
06-11-2011,2974.96,2739.04,126.41,1385.39,342.34
07-11-2011,2770.24,2707.86,123.58,1427.6,336.41
10-11-2011,2692.03,2679.23,124.34,1313.42,334.07
11-11-2011,2720.2,2622.4,121.68,1409.03,336.46
12-11-2011,2562.5,2680.3,123.62,1455.06,327.4
13-11-2011,2503.37,2612.19,123.88,1397.81,331.41
14-11-2011,2329.4,2702.97,121.7,1316.07,329.99
17-11-2011,2444.63,2697.12,119.61,1270.55,330.15
18-11-2011,2390.06,2749.38,119.3,1311.52,326.67
19-11-2011,2300.03,2686.34,121.12,1293.82,321.07
20-11-2011,2259.55,2724.42,119.78,1214.09,331.43
21-11-2011,2076.21,2678.37,119.45,1158.22,328.35
24-11-2011,2130.36,2695.4,121.89,1064.37,339.38
25-11-2011,2198.99,2636.54,121.18,1108.7,335.87
26-11-2011,2304.35,2611.49,119.52,1117.71,324.86
27-11-2011,2268.35,2552.73,117.87,1224.46,334.08
28-11-2011,2326.85,2665.52,117.88,1210.01,332.64
01-12-2011,2408.56,2627.54,119.66,1272.03,323.71
02-12-2011,2336.43,2564.07,117.2,1240.72,313.07
03-12-2011,2236.52,2486.5,116.84,1266.57,307.41
04-12-2011,2243.04,2481.81,117.59,1211.99,294.61
05-12-2011,2248.37,2353.38,115.3,1245.65,291.17
08-12-2011,2172.5,2266.41,118.01,1263.17,285.16
09-12-2011,2351.9,2266.44,116.38,1200.24,286.97
10-12-2011,2342.84,2483.71,116.09,1184.13,307.37
11-12-2011,2363.74,2526.24,116.56,1151.51,308.09
12-12-2011,2399.72,2431.16,120.18,1157.25,297.53
15-12-2011,2281.41,2442.8,118.66,1150.34,298.44
16-12-2011,2366.09,2435.83,115.93,1107.83,294.12
17-12-2011,2366.31,2403.18,117.1,1089.76,281.8
18-12-2011,2456.28,2303.47,116.88,1055.28,267
19-12-2011,2450.05,2320.24,114.03,1085.06,272.61
22-12-2011,2403.58,2343.62,116.84,1073.61,279.98
23-12-2011,2383.84,2275.08,115.32,1093.2,266.12
24-12-2011,2358.03,2163.4,114.49,1132.75,246.85
29-12-2011,2398.99,1986.91,113.41,1133.32,243.93
30-12-2011,2461.28,2053.93,113.71,1145.88,236.01
31-12-2011,2480.22,1908.12,110.53,1103.43,217.27
02-01-2012,2578.71,2102.11,112.35,1070.52,234.34
05-01-2012,2580.56,2169.69,110.47,1073.46,238.86
06-01-2012,2599.63,2062.59,111.45,1077.26,222.72
07-01-2012,2662.86,1963.99,113.75,1086.91,216.5
08-01-2012,2679.08,1876.82,114.27,1167.62,204.06
09-01-2012,2589.14,1975.91,112.46,1215.36,208.76
12-01-2012,2599.1,1939.97,112.07,1209,206.45
13-01-2012,2479.18,1840.26,111.66,1168.95,196.17
14-01-2012,2397.13,1774.27,106.04,1201.27,174.14
15-01-2012,2402.19,1627.53,107.27,1213.63,170.68
16-01-2012,2279.74,1420.72,105.73,1238.8,181.95
19-01-2012,2331.45,1624.87,103.14,1256.34,197.94
20-01-2012,2376.01,1638.72,103.83,1230.36,212.47
21-01-2012,2247.83,1848.7,99.64,1208.22,222.91
22-01-2012,2214.09,1802.36,92.54,1189.83,213.25
23-01-2012,2251.33,1850.84,91.15,1201.24,203.94
27-01-2012,2159.06,1856.04,83.06,1190.49,208.46
28-01-2012,2247.06,1914.83,92.47,1238.4,222.52
29-01-2012,2304.61,1779.34,94.08,1231.33,204.44
30-01-2012,2262.65,1837.84,84.05,1226.37,193.83
02-02-2012,2219.38,1902.53,85.59,1258.4,191.62
03-02-2012,2184.21,1811.71,88.57,1306.24,188.27
04-02-2012,2225.7,1798.45,92.67,1299.07,180
05-02-2012,2196.8,1705.83,87.96,1277.57,175.44
06-02-2012,2215.46,1747.42,87.17,1235.79,168.43
09-02-2012,2305.17,1745.68,81.13,1217.08,178.13
10-02-2012,2355.89,1666.5,76.33,1193.72,178.42
11-02-2012,2257.39,1653.61,79.03,1184.74,174.26
12-02-2012,2231.68,1586.87,84.6,1181.76,182.45
13-02-2012,2252.87,1633.23,91.9,1137.33,181.49
16-02-2012,2301.18,1607.1,87.29,1159.51,175.57
17-02-2012,2245,1660.38,90.94,1168.87,174.26
18-02-2012,2174.6,1724.02,96.19,1142.52,175.12
19-02-2012,2150.1,1748.36,90.78,1131.67,185.22
20-02-2012,2193.41,1791.98,87.55,1142,180.84
23-02-2012,2160,1820.14,92.91,1118.34,184.84
24-02-2012,2127.51,1729.56,90.14,1178.18,197.24
25-02-2012,2117.51,1752.74,90.64,1172.03,199.08
26-02-2012,2126.08,1742.7,86.43,1156.14,199.99
27-02-2012,2151.55,1786.43,87.51,1126.87,204.63
02-03-2012,2125.84,1941.05,87.86,1134.55,208.16
03-03-2012,2021.28,1903.57,85.89,1133.05,203.67
04-03-2012,2030.96,2009.98,85.66,1133.6,214.9
05-03-2012,2024.65,2014.64,80.27,1146.47,213.73
06-03-2012,2010.82,1904.28,82.97,1127.04,206.88
09-03-2012,1994.29,1941.52,87.49,1131.3,198.87
10-03-2012,1974.48,1952.23,86.02,1143.94,199.1
11-03-2012,2025.79,1994.88,87.72,1114.47,192.61
12-03-2012,2076.22,1999.69,89.07,1130.69,196.97
13-03-2012,2074.72,1951.91,90.12,1107.91,200.48
16-03-2012,2165.28,1886.54,84.04,1070.82,198.2
17-03-2012,2184.13,1834.92,86.04,1077.36,203.14
18-03-2012,2237.27,1830.02,85.45,1067.24,205.03
19-03-2012,2235.91,1848.72,85.99,1039.59,211.39
20-03-2012,2350.76,1836.82,89.78,1066.02,212.06
23-03-2012,2339.92,1856.43,90.97,1057.68,196.39
24-03-2012,2441.3,1940.83,93.25,1056.31,194.91
25-03-2012,2461.05,2007.68,95.21,1051.86,186.51
26-03-2012,2473.47,2000.35,90.2,1031.88,184.7
27-03-2012,2516.87,1933.49,95.57,985.48,191.98
30-03-2012,2498.02,1858.8,95.14,984.36,184.51
31-03-2012,2414.37,1853.5,98.1,999.25,191.37
01-04-2012,2446.82,1801.32,96.67,977.69,191.81
02-04-2012,2445.06,1762.19,95.76,978.23,184.93
03-04-2012,2601.46,1766.79,96.84,940.82,178.77
06-04-2012,2610.38,1706.17,93.88,966.97,179.47
07-04-2012,2623.7,1707.99,94.19,983.16,176.31
08-04-2012,2602.84,1719.45,96.35,973.55,183.96
09-04-2012,2542.56,1670.31,97.07,1022.44,189.24
14-04-2012,2594.11,1621.66,98.08,1037.22,188.53
15-04-2012,2687.63,1631.37,96.94,1018.71,192.45
16-04-2012,2686.57,1621.79,96.54,1031.44,185.68
17-04-2012,2676.1,1695.9,99.77,1049.44,187.41
20-04-2012,2684.6,1712.26,97.43,1053.72,188.83
21-04-2012,2607.84,1658.56,97.97,1102.33,186.4
22-04-2012,2585.31,1648.01,93.98,1128.68,191.08
23-04-2012,2565.16,1684.6,94.57,1121.28,197.4
24-04-2012,2626.61,1699.87,89.74,1165.93,197.82
27-04-2012,2648.44,1761.1,91.04,1152.78,197.71
28-04-2012,2634.66,1776.15,91.25,1099.53,193.97
29-04-2012,2592.95,1790.63,89.49,1116.5,198.25
30-04-2012,2665.86,1746.72,89.74,1118.44,190.51
01-05-2012,2729.14,1706.39,90.42,1203.35,181.97
04-05-2012,2722.31,1748.29,87.19,1208.52,180.57
05-05-2012,2837.96,1735.48,86.24,1225.53,182.16
06-05-2012,2866.91,1669.45,90.7,1192.06,177.82
07-05-2012,2869.71,1678.27,90.34,1176.37,176.92
08-05-2012,2968.11,1679.29,92.09,1206.14,178.27
11-05-2012,2995.75,1637.86,88.89,1238.22,177.48
12-05-2012,2974.72,1699.38,87.64,1265.86,173.87
13-05-2012,2939.04,1650.68,87.73,1269.98,165.79
14-05-2012,2906.47,1677.1,89.64,1263.69,162.16
15-05-2012,2811.3,1662.96,86.75,1263.87,163.88
18-05-2012,2826.69,1651.93,87.78,1242.12,158.37
19-05-2012,2842.56,1587.85,86.96,1254.15,161.07
20-05-2012,2939,1550.92,87.57,1224.04,157.35
21-05-2012,2951.14,1589.09,85,1240.15,160.8
22-05-2012,2963.48,1574.2,84.75,1245.79,170.08
25-05-2012,2945.74,1537.17,84.42,1216.3,174.25
26-05-2012,2921.75,1462.65,82.72,1208.1,172.18
27-05-2012,2967.04,1507.66,80.37,1248.53,175.02
28-05-2012,2984.62,1538.39,80.2,1298.98,178.61
29-05-2012,2931.05,1547.83,79.15,1376.52,177.03
01-06-2012,3049.5,1615.67,77.92,1407.77,186.73
02-06-2012,3148.03,1673.98,75.23,1481.02,186.73
03-06-2012,3246.92,1661.15,76.78,1526.77,190.5
04-06-2012,3214.26,1692.04,75.65,1531.77,197.79
05-06-2012,3141.67,1694.05,77.26,1479.98,198.68
09-06-2012,3183.53,1655.89,74.77,1489.32,186.88
10-06-2012,3148.45,1735.08,73.52,1492.48,191.36
11-06-2012,3229.11,1794.86,73.47,1449.23,195.17
12-06-2012,3323.55,1757.67,75.54,1456.72,205.35
15-06-2012,3300.37,1820.49,73.34,1486.3,210.49
16-06-2012,3198.12,1821.78,71.71,1545.12,214.02
17-06-2012,3152.47,1736.26,71.52,1557.9,216.03
18-06-2012,3086.66,1751.72,75.65,1520.4,219.81
19-06-2012,3125.86,1744.43,73.59,1558.13,227.17
22-06-2012,3139.67,1873.78,77.21,1567.01,220
23-06-2012,3089.92,1876.84,78.43,1545.49,221.08
24-06-2012,3018.47,1935.13,80.57,1588.65,218.22
25-06-2012,3042.9,1926.27,81.37,1577.33,215.93
26-06-2012,3071.96,1867.68,84.05,1611.04,214.93
29-06-2012,3149.63,1922.69,84.96,1651.45,223.06
30-06-2012,3131.4,2010.32,86.54,1653.43,227.45
01-07-2012,3187.85,2021.83,86.89,1649.93,226.31
02-07-2012,3129.98,2010.63,87.73,1631.05,217.79
03-07-2012,3080.4,2013.04,88.05,1650.04,227.36
06-07-2012,3050.95,2032.35,84.54,1601.61,243.13
07-07-2012,2996.33,1972.35,81.63,1612.7,246.07
08-07-2012,2994.65,1919.78,84.77,1643.79,240.89
09-07-2012,2917.14,1963.13,87.79,1642.74,245.88
10-07-2012,2955.33,1968.86,87.57,1639.92,241
13-07-2012,2945.3,1914.87,87.94,1585.71,235.94
14-07-2012,2915.64,1877.86,87.9,1567.34,246.51
15-07-2012,3045.37,1929.88,86.16,1557.17,241.8
16-07-2012,3145.36,2002.68,88.74,1539.19,238.1
17-07-2012,3197.02,2113.66,89.3,1562.43,246.53
20-07-2012,3201.91,2119.98,89.18,1553.54,298.27
21-07-2012,3291.98,2172.17,89.34,1531.24,299.33
22-07-2012,3283.17,2221.63,88.01,1565.76,296.06
23-07-2012,3329.58,2243.83,88.21,1579.52,289.94
24-07-2012,3336.68,2204.87,89.81,1594.3,294.78
27-07-2012,3347.9,2213.34,91.11,1594.64,294.24
28-07-2012,3409.49,2201.21,88.32,1610.62,283.67
29-07-2012,3437.71,2134.33,89.14,1629.53,295.83
30-07-2012,3387.99,2166.18,90.4,1598.69,300.3
31-07-2012,3467.91,2195.71,89.77,1581.56,310.42
03-08-2012,3534.73,2263.16,90.35,1556.06,315.99
04-08-2012,3593.2,2254.39,88.05,1558.05,316.32
05-08-2012,3641.79,2218.66,89.27,1542.62,315.9
06-08-2012,3588.22,2200.99,90.3,1582.18,317.93
07-08-2012,3630.68,2208.84,94.74,1577.89,320.6
10-08-2012,3600.4,2191.78,95.52,1549.84,308.37
11-08-2012,3601.2,2307.06,97.01,1582.68,318.53
12-08-2012,3592.35,2343.98,96.69,1645.72,327.29
13-08-2012,3622.31,2436.77,97.52,1652.68,323.74
14-08-2012,3733.48,2372.42,95.16,1676.76,320.06
17-08-2012,3717.64,2396.31,97.68,1706.02,311.79
18-08-2012,3624.03,2387.05,93.87,1700.26,312.96
19-08-2012,3615.74,2409.95,96.66,1700.08,301.77
20-08-2012,3642.06,2354.94,98.39,1727.06,295.97
21-08-2012,3649.69,2329.8,98.13,1759.82,302.04
24-08-2012,3596.12,2423.33,97.7,1789.6,294.63
25-08-2012,3724.28,2424.34,98.69,1819.98,295.07
26-08-2012,3692.15,2437.35,98.09,1801,297.01
27-08-2012,3696.52,2386.75,99.36,1827.26,295.21
28-08-2012,3730.54,2343.91,97.47,1848.08,306.99
31-08-2012,3779.25,2333.41,99.62,1872.78,307.36
01-09-2012,3778.75,2293.64,100.23,1849.31,302.55
02-09-2012,3737.16,2312.35,101.37,1818.38,305.81
03-09-2012,3711.66,2330.14,101.49,1810.62,305.67
04-09-2012,3717.87,2262.99,100.14,1769.89,311.34
07-09-2012,3783.85,2308.63,99.45,1793.34,289.11
08-09-2012,3818.26,2358.01,100.26,1783.03,291.69
09-09-2012,3911.57,2399.97,100.31,1812.88,281.64
10-09-2012,3910.96,2390.78,101.73,1823.13,282.44
11-09-2012,3946.02,2371.42,102,1754.03,275.6
14-09-2012,3967.53,2345.52,103.15,1773.04,272.97
15-09-2012,3900.14,2348.8,102.41,1741.66,282.9
16-09-2012,3916.96,2319.89,101.14,1771.57,293.07
17-09-2012,4060.96,2304.78,102.81,1769.35,292.79
18-09-2012,4102.59,2286.44,100.7,1809.97,302.58
21-09-2012,4079.76,2295.41,101.75,1817.45,315.17
22-09-2012,4040.97,2284.75,102.45,1817.98,311.05
23-09-2012,4079.74,2226.26,100.51,1828.53,305.92
24-09-2012,4146.95,2307.75,100.34,1835.15,314.37
25-09-2012,4079.95,2355.93,101.9,1799.25,318.87
28-09-2012,4078.77,2369.21,103.84,1797.06,319.22
29-09-2012,4082,2426.51,101.97,1782.07,317.99
30-09-2012,4144.31,2516.4,103.39,1804.17,313.37
01-10-2012,4188.59,2516.32,103.05,1824.23,318.23
02-10-2012,4106.73,2483.6,102.82,1844.92,326.04
05-10-2012,3988.42,2557.09,102.28,1868.49,334.3
06-10-2012,4020.17,2578.39,101.75,1861.42,331.57
07-10-2012,4090.59,2613.08,101.72,1880.67,334.61
08-10-2012,4169.87,2661.2,102.08,1885.8,325.34
09-10-2012,4325.08,2598.1,99.82,1855.71,316.83
12-10-2012,4292.84,2610.82,100.57,1855.68,313.95
13-10-2012,4302.27,2654.59,97.77,1894.87,314.28
14-10-2012,4341.47,2684.77,99.44,1889.3,310.56
15-10-2012,4412.96,2683.38,98.27,1870.52,322.56
16-10-2012,4466.21,2644.42,99.82,1900.93,319.45
19-10-2012,4436.31,2696.54,99.9,1901.69,301.96
20-10-2012,4451.27,2628.84,103.27,1882.58,308.1
21-10-2012,4465.55,2700.44,103.79,1880.66,303.48
22-10-2012,4504.54,2719.01,103.14,1854.72,308.42
23-10-2012,4451.13,2636.5,104.85,1879.28,313.5
26-10-2012,4493.76,2691.5,105.9,1898.67,321.48
27-10-2012,4443.58,2695.7,107.19,1879.38,322.24
28-10-2012,4346.93,2598.1,106.3,1841.7,322.33
29-10-2012,4215.76,2619.59,106.11,1833.22,322.66
30-10-2012,4195.92,2574.14,109.45,1862.84,327.24
02-11-2012,4177.56,2622.6,108.69,1878.79,320.69
03-11-2012,4093.03,2605.79,108.74,1907.98,317.11
04-11-2012,4090.54,2649.7,108,1901.99,315.86
05-11-2012,4135.59,2636.64,108.68,1918.18,314.8
06-11-2012,4112.02,2639.29,106.71,1908.73,320.94
09-11-2012,4220.39,2611.46,108.54,1946.31,329.18
10-11-2012,4357.51,2593.04,110.43,1951.33,332.69
11-11-2012,4400.06,2544.89,108.55,1944.93,333.65
12-11-2012,4427.52,2563.87,110.27,1951,333.44
13-11-2012,4399.43,2518.58,111.82,1941.35,335.52
16-11-2012,4406.66,2549.53,108.8,1936.95,332.7
17-11-2012,4471.14,2621.59,108.54,1923.39,338.29
18-11-2012,4405.81,2661.71,108.73,1949.14,345.75
19-11-2012,4415.96,2718.58,110.3,1941.97,347.03
20-11-2012,4373.5,2690.28,108.29,1924.64,347.8
23-11-2012,4300.51,2718.44,111.96,1887.95,352.06
24-11-2012,4383.76,2730.47,111.38,1882.78,348.36
25-11-2012,4312.71,2700.89,112.84,1893.12,349.8
26-11-2012,4398.23,2692.4,111.88,1890.13,347.37
27-11-2012,4314.88,2761.63,112.58,1870.53,350.34
30-11-2012,4166.9,2808.77,113.03,1897.58,356.03
01-12-2012,4301.95,2789.94,113.12,1883.89,358.88
02-12-2012,4372.91,2770.48,111.57,1908.81,354.93
03-12-2012,4417.97,2800.04,110.37,1942.86,361.67
04-12-2012,4440.16,2786.3,109.59,1948.48,360
07-12-2012,4322.26,2716.12,111.09,1974.66,363.44
08-12-2012,4299.86,2712.76,112.76,1962.31,358.64
09-12-2012,4248.22,2656.43,112.16,1968.27,366.24
10-12-2012,4208.28,2711.31,114.5,2009.85,373.49
11-12-2012,4231.34,2703.87,115.43,1992.33,373.36
14-12-2012,4242.08,2629.03,112.28,1984.99,373.3
15-12-2012,4280.27,2635.87,112.41,1984.6,373.37
16-12-2012,4240.58,2685.32,113.08,1988.44,373.48
17-12-2012,4205.68,2740.81,114.44,2019.11,366.44
18-12-2012,4157.33,2773.24,113.62,2005.9,359.22
21-12-2012,4149.58,2774.09,115.63,2024.24,361.81
22-12-2012,4110.14,2748.23,114.32,1995.1,359.06
23-12-2012,4153.69,2769.95,111.93,1972.51,348.58
24-12-2012,4192.03,2824.03,111.98,2007.21,345.01
29-12-2012,4246.6,2838.52,112.99,2025.31,340.06
30-12-2012,4352.09,2829.52,111.24,2034.03,338.47
31-12-2012,4337.1,2864.46,108.53,2011.54,324.9
04-01-2013,4383.69,2888.34,107.91,2013.82,338.09
05-01-2013,4460.48,2879.72,109.14,2013.13,341.46
06-01-2013,4507.79,2865.84,110.34,2009.92,345.15
07-01-2013,4544.13,2914.8,111.33,2003.07,355.08
08-01-2013,4527.19,2860.52,111.58,2011.6,353.52
11-01-2013,4562.15,2807.87,112.34,2013.04,363.8
12-01-2013,4625.54,2743.73,112.54,2007.82,357.94
13-01-2013,4538.06,2806.79,112.96,2014.55,363.55
14-01-2013,4522.79,2789.63,112.88,2003.61,368.46
15-01-2013,4587.3,2740.55,112.86,1998,368.11
18-01-2013,4549.44,2788.97,113.77,1982.79,367.78
